gene_name,Kruskal-Wallis H,KW p_value,ANOVA F,F p_value,On ratio
SURF1,11.57025802073025,0.1714322291244941,1.4873099273084924,0.1604222388548988,0.13352272727272727
C1orf174,13.830543749376506,0.08629056158160152,1.4872522791441583,0.1604433268980463,0.2528409090909091
GABPB1-AS1,12.828750084555962,0.11787918924256643,1.4867766720821236,0.16061739676822503,0.07670454545454546
VPS52,13.612752939150242,0.09243416769532319,1.4867253275841787,0.16063619820428618,0.07386363636363637
AGL,15.283295591602656,0.05386545544691868,1.486698153816762,0.16064614950870693,0.07102272727272728
COQ7,11.331534940842515,0.1836121897006205,1.4864707287986023,0.1607294553683173,0.07954545454545454
MLH1,11.08663184615293,0.19683867592819396,1.486334186295172,0.16077948857493105,0.16761363636363635
GXYLT1,9.700138753257011,0.28670612142543356,1.48616496762679,0.1608415136655279,0.05965909090909091
MIR3916,13.095690628424068,0.10859933647660436,1.4856167585814883,0.1610425928752652,0.0625
NOTCH1,14.621801724705342,0.06693012661292672,1.4847754619643216,0.16135159004793134,0.05965909090909091
UBLCP1,11.672669931007531,0.16641689579327285,1.4847625242004918,0.16135634584895323,0.1590909090909091
PLD3,7.456628488492208,0.4882594633715548,1.4842973713432326,0.16152741082773486,0.08522727272727272
USPL1,13.895952001968409,0.08451802473950829,1.4838705795981653,0.16168450361190678,0.07954545454545454
NOA1,13.235375252120235,0.10400361624088085,1.4837361220910716,0.1617340213804292,0.07670454545454546
NBR1,11.053647458707239,0.1986779513062224,1.4834876975378486,0.16182554461511872,0.24147727272727273
WI2-3658N16.1,17.462720359270595,0.025635697843912203,1.4830510308207059,0.16198652563152977,0.06818181818181818
RAF1,18.751701471450016,0.01624545857260895,1.4826286189472624,0.16214238086671187,0.14488636363636365
DUS2,10.46219157961335,0.23407186976999145,1.4820666536759028,0.16234992379954197,0.14204545454545456
SLC25A40,9.70450005428668,0.28638167750088017,1.4820593352365163,0.16235262810554016,0.05113636363636364
RPS6KA1,12.61749290209985,0.12570576779995446,1.481489436081086,0.16256333442228144,0.17045454545454544
SMARCA2,18.66623113611164,0.016750244519767397,1.481349543777437,0.16261509165955623,0.15625
SH2B3,19.450002346097406,0.012629722139100975,1.4812880260453205,0.16263785636592581,0.07386363636363637
SUGT1,15.214420451165415,0.05510785866328821,1.4810323337182718,0.162732504588618,0.2159090909090909
THOC7,12.79348890430416,0.11915530121966394,1.4804122687414873,0.16296222478424055,0.17045454545454544
CDC42SE2,16.621078433771242,0.03430572049562916,1.4801779645158277,0.16304910086211324,0.9545454545454546
TMLHE-1,12.60803881197813,0.12606630682470552,1.4799647351959702,0.16312819686863578,0.05965909090909091
CHID1,12.687487141377918,0.12306414842353713,1.4796152958474034,0.16325788947189274,0.08522727272727272
H2AFJ,11.91150195025877,0.1551963423636806,1.47949827139741,0.16330134203736185,0.13636363636363635
RSPRY1,15.319304855488316,0.053226170085219536,1.479455646066277,0.16331717176545812,0.16477272727272727
CSRP2BP,14.585646494264559,0.06772104938892466,1.4793458350084576,0.1633579581881731,0.05113636363636364
PTGES3,8.527413492551428,0.38371512313559597,1.478835697362398,0.163547548687397,0.5710227272727273
AGGF1,14.1411626049657,0.07815945682262812,1.4788184779292068,0.16355395147153015,0.15625
RNPS1,10.635351311670808,0.22322872394604762,1.4784187352082565,0.1637026494791239,0.3153409090909091
RPS11,5.017787938309767,0.7556732515510542,1.478231658576256,0.16377227841615133,0.9517045454545454
ETF1,12.365432254266477,0.13562875800226842,1.4781317542082404,0.16380947258097514,0.3409090909090909
ADAT2,14.007339507911933,0.08157431518061536,1.4775571680021073,0.16402352877549212,0.1534090909090909
MPG,13.23450589814908,0.10403168095140242,1.47734136564817,0.16410398496218973,0.16761363636363635
HERC2P9,10.406808056212576,0.23762574671792508,1.4771039175482235,0.1641925498453055,0.0625
ABI2,15.596422774722994,0.04853455988145242,1.4769492703901903,0.16425025289686793,0.125
SLMAP,12.2133411391651,0.14193594807080784,1.4766966247313442,0.16434455882569982,0.09375
PRIM2,15.133117335288656,0.05660817788763682,1.4765829003352002,0.16438702410439798,0.09659090909090909
DPP7,12.973132485891552,0.11277738721708207,1.476184236515871,0.1645359606835258,0.12215909090909091
UBXN10-AS1,14.623292977135012,0.06689768494083084,1.4758849703437822,0.16464783847641007,0.05397727272727273
DCAF8,13.50764374138702,0.09553601368800507,1.4753539912157216,0.16484649857560113,0.17329545454545456
PTK2B,13.995580133872808,0.08188069116771418,1.4747839159518306,0.16506001207429052,0.17897727272727273
LRIG2,15.382805978072739,0.0521157395420968,1.4745123623260732,0.16516180092053193,0.08238636363636363
ACSF3,11.172898196308928,0.19209369686671232,1.473634919555248,0.16549106402365227,0.07954545454545454
RBM4B,12.447551360901528,0.13232437596476304,1.472711598663669,0.16583814298708627,0.10795454545454546
RWDD1,9.867827660383545,0.2744255572894677,1.4726923631742774,0.1658453802096456,0.32954545454545453
NHP2,11.294607909778508,0.18555850538045088,1.4724757057504914,0.16592691456179995,0.36079545454545453
CEBPG,12.738584045234573,0.12116625004678315,1.472292094325668,0.16599603932112206,0.13068181818181818
SDR39U1,17.01984075823129,0.029903141320930766,1.4720944307092225,0.1660704815916259,0.10795454545454546
MRPL22,10.192168743506441,0.2517964773549132,1.4718107897044401,0.16617735323877744,0.4375
MLLT6,8.477874728515024,0.3882337798406163,1.4716949306136107,0.16622102393258248,0.2471590909090909
NIPA2,13.373122370454396,0.09964025173372947,1.4716494506875821,0.1662381693063026,0.3096590909090909
PKN2,14.205179320070735,0.07657177556753905,1.471602609506547,0.1662558294206878,0.08806818181818182
MYO1F,12.938651816188209,0.11397791264447907,1.4715761438527644,0.16626580823284853,0.29545454545454547
PTGES3P1,18.10200644568397,0.02047459664083277,1.471464889819988,0.1663077618457337,0.08806818181818182
MAP3K3,12.916729716477391,0.11474697555556664,1.4714509994834726,0.1663130004852144,0.07954545454545454
FAM32A,10.56506475941023,0.22758123684889758,1.4711649816088015,0.16642090108763713,0.41761363636363635
ZAP70,14.70955532307238,0.06504518121337789,1.4706868105564572,0.16660142398576192,0.26420454545454547
FAR2,11.527971509525571,0.17353949554534964,1.4705641527519144,0.16664775741082719,0.07102272727272728
RPL26,6.921099660083121,0.5451689282390488,1.469849846693663,0.16691779985929142,0.7471590909090909
RHBDD2,11.89321892423855,0.15603216023268568,1.4690616658648175,0.16721619989939027,0.24431818181818182
ACOT8,12.090566582671851,0.14720853997618494,1.468560527684105,0.16740616193642854,0.14204545454545456
PPM1G,16.56845892179688,0.03492986552880984,1.4680012256937551,0.16761838698428344,0.2215909090909091
TMEM50A,18.405215399443453,0.01838545286403233,1.4679722129685997,0.1676294019550098,0.8096590909090909
PIEZO1,15.163550989418056,0.05604225163767999,1.4678897192353382,0.16766072486692873,0.07670454545454546
ISCA2,12.810944111543767,0.11852209732908119,1.4678294979997086,0.16768359402361277,0.23579545454545456
UROD,12.441801020947203,0.13255348700596345,1.467766202885008,0.16770763333449218,0.3210227272727273
CHCHD7,13.69855790162472,0.08996870038795884,1.4673742294057193,0.16785656865672702,0.3096590909090909
YIPF6,9.304061488809332,0.31729860175961466,1.467124534121261,0.16795150182418137,0.16193181818181818
TSNAX,8.86676865880658,0.35365966331150617,1.4669525113003485,0.16801693061342668,0.3096590909090909
TMPO,13.617850227428868,0.09228604397371759,1.4667786073421811,0.1680830967795557,0.1903409090909091
PIGU,17.865367802016824,0.022258805485693228,1.4666832140385124,0.16811940092657673,0.06534090909090909
FAM105B,14.46596562529777,0.07039993490312794,1.4661817742481502,0.16831034447604154,0.09090909090909091
EIF4A3,13.333390444196414,0.10088192934709679,1.4659728893345276,0.16838993991221923,0.48863636363636365
LINC00649,15.376190256276574,0.05223042727582066,1.4657069007919512,0.16849134065459248,0.22443181818181818
TIMM13,14.237552811419063,0.07577997984390698,1.4655812093789098,0.1685392749520092,0.2471590909090909
NDUFAF5,16.13349802137576,0.0405087176704828,1.4655361836052563,0.16855644900446634,0.0625
ABHD17B,12.550298424089062,0.1282877515077613,1.4654626686265855,0.16858449278932722,0.10227272727272728
SLC39A9,16.563430346974723,0.0349900622962886,1.465298119577453,0.1686472776522046,0.21306818181818182
EIF3J,10.691810680258122,0.21978040010902983,1.46462369386688,0.1689048159168904,0.3153409090909091
RP4-742C19.12,14.33456216930555,0.07345128046080537,1.4643546558421299,0.16900764419909237,0.16761363636363635
ZFR,16.238915632219612,0.03908539080782534,1.4643318111250163,0.16901637804899097,0.3096590909090909
METTL6,13.034781548473191,0.11065847873240615,1.4642608177936727,0.1690435222087142,0.0625
TP53BP1,18.928270843371788,0.015247998309910103,1.4642335584089348,0.1690539457581684,0.07102272727272728
FUNDC1,10.726539887647558,0.21768037572236526,1.4635595388002216,0.1693118525889479,0.05397727272727273
INPP5F,14.43763441161041,0.07104796072115312,1.4629843786704757,0.16953219431655495,0.09659090909090909
TCERG1,11.73046546538599,0.1636410564822038,1.4626104307849506,0.16967558212255393,0.2727272727272727
PORCN-1,10.363472478628657,0.24043574768878637,1.462232084570959,0.16982076054649242,0.05965909090909091
COX7C,17.628849572766608,0.024187847802995897,1.4617448564161541,0.17000787331521308,0.8267045454545454
RPL7A,12.46585751418173,0.13159727180126235,1.461193707746179,0.17021974336893084,0.6420454545454546
SHC1,29.985337342865837,0.00021264371206481487,1.4611136924495451,0.17025052098443486,0.09659090909090909
NOC3L,12.984250978308877,0.11239263560867256,1.4605124910601652,0.17048192118780275,0.10511363636363637
PIP5K1C,11.948517204021698,0.15351574290380937,1.4603525367792474,0.1705435316404541,0.05965909090909091
IMMT,13.121092765388122,0.10775055319791967,1.459378328018599,0.17091917826791037,0.23295454545454544
CARD16,9.450802426815821,0.3057042175439896,1.4590538112511044,0.1710444639007519,0.7073863636363636
POLR3C,13.11758744683511,0.10786733192484009,1.458768710940163,0.17115459593523089,0.13352272727272727
ZNF121,17.578902555536814,0.024614854396512523,1.4581006382090167,0.17141290128186695,0.15056818181818182
CLIP4,11.266839780021613,0.1870332223468307,1.4578908812741076,0.17149406994505834,0.13636363636363635
PNPT1,13.130325691713734,0.10744349194554295,1.4570886472347375,0.1718048054373795,0.13352272727272727
SRSF7,12.200526724347274,0.14247863009473222,1.4558820952362306,0.1722730411307155,0.53125
ZFAND3,13.396920445565543,0.09890301333397482,1.4548373306636548,0.172679358060603,0.05397727272727273
PGM1,12.411555187908235,0.1337642005037888,1.4547513455377572,0.1727128342180974,0.13352272727272727
CPD,15.200300209078797,0.055365785400826616,1.4545094815323563,0.17280702719945343,0.08238636363636363
PAIP2,22.901291500599015,0.0034933152145842665,1.4541814776921973,0.1729348360427258,0.8863636363636364
SLC38A10,10.988350115365382,0.2023601715522082,1.4540902296887361,0.17297040555911988,0.07954545454545454
FUCA2,11.41346405170989,0.17935393280407458,1.4539168992432103,0.17303798869907555,0.09943181818181818
KAT5,19.053611804412267,0.0145755457621419,1.4534274324270076,0.17322895625504844,0.056818181818181816
SUN1,11.131262184252359,0.19437206037627833,1.4533636207513947,0.17325386570645038,0.05113636363636364
MTPAP,8.986231048670172,0.34345882242392256,1.453068975348942,0.17336892221119377,0.4090909090909091
TCAIM,12.350379065525505,0.13624210603014275,1.4529966475136475,0.17339717543089697,0.08806818181818182
BYSL,14.700862388598521,0.06522973090950132,1.4529103859969315,0.1734308765876726,0.07386363636363637
PSEN1,10.930406288263397,0.20567374453333853,1.4522977173603937,0.17367039607643134,0.23863636363636365
RPL36AL,23.045943778307155,0.0033057578842931147,1.4515949367096157,0.17394548675117014,0.9886363636363636
CAMK2D,13.03941507833426,0.11050063997706894,1.4509356857322109,0.1742038713370726,0.2869318181818182
TNFRSF4,12.48890809897777,0.13068661984460034,1.450091197010571,0.17453532846203842,0.07102272727272728
TM9SF3,10.437219699351399,0.2356691004165621,1.4499888990943575,0.1745755157775599,0.25
NAA38,9.71826868443404,0.2853591791267898,1.4496992683823293,0.17468933816861673,0.26988636363636365
KCTD7,14.536511073525368,0.06880950112214732,1.449538486211952,0.17475255108637447,0.05397727272727273
RIF1,10.80665783477201,0.21289672319969444,1.449527724400953,0.17475678287247196,0.15056818181818182
PPP6R1,14.770239346800626,0.06377002494215876,1.448504046144537,0.17515970979598752,0.06818181818181818
HUS1,13.341478910864941,0.10062805149734742,1.4484527630219155,0.17517991569179286,0.07670454545454546
ZNF701,7.154864253741937,0.5200200241438415,1.4480631743336942,0.17533348016750083,0.09943181818181818
TMEM120A,16.81598306041159,0.032083302880236406,1.4479714987037817,0.17536963244137688,0.1534090909090909
NDUFAF4,11.062048451877397,0.1982081760889625,1.4478507964224654,0.17541724091413466,0.11363636363636363
ZBP1,12.622022432112496,0.1255333470957994,1.4477038358764112,0.17547522105104935,0.14204545454545456
C12orf44,13.607910138490555,0.09257509188862754,1.447638059984046,0.17550117673128976,0.07670454545454546
NUP133,11.416122753001419,0.1792171247734968,1.4476318206556147,0.17550363898627971,0.05397727272727273
WDR59,9.788250479694211,0.2802036852779461,1.4470656590313016,0.17572718666988188,0.07954545454545454
DNAJB9,12.403095249078627,0.13410454137810005,1.4466979685267312,0.175872496406444,0.3352272727272727
SLC12A2,11.805669816595874,0.1600872995980959,1.4464684276032498,0.17596326111507662,0.24431818181818182
RAB11FIP2,11.668380459813317,0.16662447382516551,1.4463400917062037,0.17601402461833301,0.05965909090909091
ZKSCAN1,11.752329727259179,0.16260110947991982,1.446006348702992,0.1761460948053465,0.17897727272727273
RAD23A,8.98865643212676,0.34325379161749614,1.4457170122235847,0.17626065951702993,0.48011363636363635
CCDC101,15.601425812366553,0.048453466921342475,1.445487740418634,0.17635148559617236,0.08238636363636363
DTNB,11.123981752946944,0.19477270616666562,1.445243540905337,0.17644826845538608,0.09375
C4orf27,16.232961863111587,0.03916452491759498,1.4450719266190377,0.17651631047707603,0.13636363636363635
QDPR,12.186827932504787,0.14306072244293785,1.4434708659758142,0.17715216330251157,0.13068181818181818
ABCF3,13.250151678747521,0.10352761867333647,1.442873100613646,0.1773900543360215,0.11931818181818182
DDX23,12.28053903250886,0.139118981874006,1.4427671737728305,0.1774322376563197,0.13068181818181818
NINJ2,10.172430034711436,0.25313161785076776,1.4424446296131335,0.1775607364062358,0.19318181818181818
RBM19,14.752049683256347,0.0641498399920501,1.442335564540557,0.1776042046045188,0.17613636363636365
STRAP,10.33869459925021,0.24205398157257327,1.442279662277208,0.17762648806776246,0.41761363636363635
BOD1L1,11.571673268245753,0.17136207281797403,1.4418360545897246,0.17780339965407213,0.1278409090909091
ABHD2,12.686969541677488,0.12308350490529521,1.44175289845496,0.17783657889868382,0.125
PRKD2,18.099954638832745,0.020489469469389596,1.4416719130494469,0.17786889700800113,0.0625
MIR4519,8.002532297166312,0.43322279610904957,1.4412279111631614,0.17804616822372854,0.05113636363636364
MSRB1,21.11082458752363,0.006858788410475513,1.4411683090144776,0.17806997610617092,0.09659090909090909
EIF3I,8.355344249457088,0.3995508757188686,1.4406833888520179,0.1782637749616404,0.5255681818181818
UBL7,14.080812399530386,0.07968323654178526,1.440382071811802,0.17838428556818456,0.2528409090909091
LINC00847,12.079842328458485,0.1476769100721028,1.439906352774278,0.17857468642314314,0.09090909090909091
LYSMD3,12.121546715759003,0.14586260493387,1.439438275724909,0.1787621946606485,0.16761363636363635
PRPF31,15.77124783931722,0.045773767905419795,1.4393780482849794,0.1787863332924871,0.13352272727272727
RNF19B,9.696038813124405,0.2870113685127989,1.439126908210362,0.17888701744365917,0.10227272727272728
JADE1,11.838945691274219,0.15853568340613347,1.4389346047566438,0.1789641455735609,0.09943181818181818
INPPL1,8.644745089111586,0.3731449886035578,1.4386674940547635,0.17907132319280084,0.05965909090909091
LUC7L3,9.746242869705487,0.28329001786769675,1.4386066513687161,0.179095743703104,0.6107954545454546
