,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A6_D14_p6_B22,,,A795,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2261,7.724004656676065,12929.1,9.467313,119.54519,4.7920246,0.92462116,12929.1,2261,0
P20407_A6_D14_p5_N5,,,A327,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5132,8.543445562560303,24025.89,10.086929,147.32112,4.9993796,0.6131765,24025.89,5132,0
P20407_A6_D14_p5_G5,,,A982,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4715,8.458716261657262,22606.67,10.026045,147.78319,5.00249,0.65371495,22606.67,4715,0
P20407_A6_D14_p5_A5,,,A99,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6009,8.701180027529253,26761.855,10.19477,137.14886,4.928332,0.51247895,26761.855,6009,0
P20407_A6_D14_p4_C5,,,A311,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2457,7.80710329012598,13982.299,9.545619,129.27475,4.8696456,0.92456007,13982.299,2457,0
P20407_A6_D14_p5_K5,,,A131,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4241,8.352790135124629,20976.814,9.9512205,132.48886,4.894018,0.6315967,20976.814,4241,0
P20407_A6_D14_p4_O5,,,A145,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2662,7.887208585813932,14815.587,9.603502,118.88494,4.7865324,0.8024315,14815.587,2662,0
P20407_A6_D14_p5_E5,,,A383,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2483,7.81762544305337,14105.176,9.554368,139.67798,4.9464736,0.9902605,14105.176,2483,0
P20407_A6_D14_p5_M5,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5768,8.660254034256889,25920.666,10.162834,138.09486,4.9351563,0.5327597,25920.666,5768,0
P20407_A6_D14_p5_I5,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6179,8.729073550451737,26929.938,10.201031,153.2413,5.0385184,0.56903696,26929.938,6179,0
P20407_A6_D14_p5_H5,,,A13,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6221,8.735846677457582,27401.988,10.218408,149.05275,5.010987,0.5439487,27401.988,6221,0
P20407_A6_D14_p5_P5,,,A137,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3741,8.227375506834035,19044.111,9.854566,158.05014,5.0692196,0.82991606,19044.111,3741,0
P20407_A6_D14_p5_C5,,,A399,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5810,8.667507952075105,26050.744,10.16784,130.23915,4.8770213,0.49994406,26050.744,5810,0
P20407_A6_D14_p5_J5,,,A916,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3378,8.12533508671429,17771.395,9.785401,147.06241,4.997634,0.8275231,17771.395,3378,0
P20407_A6_D14_p5_F5,,,A304,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3491,8.158229916959494,18248.455,9.811891,118.843056,4.786183,0.65124995,18248.455,3491,0
P20407_A6_D14_p5_B5,,,A212,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5109,8.53895468319775,24167.799,10.092817,176.25223,5.1775737,0.7292854,24167.799,5109,0
P20407_A6_D14_p5_O5,,,A33,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5667,8.64259160081057,25761.6,10.156679,143.4305,4.9727983,0.55676085,25761.6,5667,0
P20407_A6_D14_p4_P5,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2764,7.9247959139564355,15314.278,9.636606,135.95222,4.919632,0.8877481,15314.278,2764,1
P20407_A6_D14_p5_D5,,,A18,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3216,8.076204527239026,17153.244,9.750001,152.70499,5.035035,0.8902397,17153.244,3216,0
P20407_A6_D14_p5_L5,,,A353,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5223,8.561018670956267,24742.3,10.11631,166.60617,5.121617,0.6733657,24742.3,5223,0
P20407_A6_D14_p4_B5,,,A638,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3041,8.020270472819238,16431.326,9.7070055,134.23004,4.906977,0.81691545,16431.326,3041,0
P20407_A6_D14_p1_F12,,,A79,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3974,8.287780027088433,20153.793,9.911198,118.915115,4.786784,0.5900384,20153.793,3974,0
P20407_A6_D14_p1_N12,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4525,8.417593826193484,22304.816,10.012603,124.532364,4.8325634,0.5583205,22304.816,4525,0
P20407_A6_D14_p1_A12,,,A834,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5551,8.62191350218664,25381.16,10.141802,129.08595,4.8681955,0.5085896,25381.16,5551,0
P20407_A6_D14_p1_O12,,,A405,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5588,8.628555659269699,25349.564,10.140556,123.30571,4.822744,0.4864214,25349.564,5588,0
P20407_A6_D14_p1_H12,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3965,8.285513309079741,20022.268,9.904651,128.6537,4.864867,0.6425531,20022.268,3965,0
P20407_A6_D14_p1_D12,,,A560,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2776,7.9291264873067995,15462.134,9.646214,127.65038,4.8570986,0.8255677,15462.134,2776,0
P20407_A6_D14_p1_C12,,,A419,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5772,8.660947155060933,26052.803,10.167919,127.78226,4.858123,0.49047413,26052.803,5772,0
P20407_A6_D14_p1_E12,,,A127,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4688,8.452974619089586,22547.162,10.023409,130.0339,4.8754563,0.5767196,22547.162,4688,0
P20407_A6_D14_p1_L12,,,A1032,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3258,8.089175678837561,17443.44,9.766776,129.4793,4.8712144,0.7422808,17443.44,3258,0
P20407_A6_D14_p1_K12,,,A898,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2535,7.8383433155571165,14244.283,9.564181,105.67096,4.669749,0.74184823,14244.283,2535,0
P20407_A6_D14_p1_I12,,,A380,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4399,8.389359819906353,21377.86,9.970158,112.14501,4.72867,0.52458483,21377.86,4399,0
P20407_A6_D14_p1_J12,,,A5,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2846,7.954021087278037,15684.898,9.660518,116.53596,4.766744,0.7429819,15684.898,2846,0
P20407_A6_D14_p1_P12,,,A991,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3888,8.265907334155747,20111.016,9.909073,121.88111,4.8112173,0.60604155,20111.016,3888,0
P20407_A6_D14_p1_M12,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2258,7.7226775164680035,13135.581,9.483156,129.7856,4.8735595,0.98804605,13135.581,2258,1
P20407_A6_D14_p1_G12,,,A199,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5637,8.637284671674058,25765.045,10.156813,118.927864,4.7868905,0.4615861,25765.045,5637,0
P20407_A6_D14_p3_M21,,,A754,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3906,8.27052509505507,20110.0,9.909022,123.06328,4.8207917,0.61195064,20110.0,3906,0
P20407_A6_D14_p3_P21,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2475,7.814399633804487,14215.574,9.562163,116.200356,4.763885,0.81741583,14215.574,2475,1
P20407_A6_D14_p3_A21,,,A380,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6497,8.779249716229046,28203.408,10.247233,125.14919,4.8374653,0.4437378,28203.408,6497,0
P20407_A6_D14_p3_E21,,,A352,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2939,7.986164860332727,16132.932,9.68868,126.18388,4.845634,0.782151,16132.932,2939,0
P20407_A6_D14_p3_H21,,,A707,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3754,8.230843564198235,19079.453,9.85642,127.81361,4.8583665,0.66990185,19079.453,3754,0
P20407_A6_D14_p3_D21,,,A181,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5751,8.657302899400882,25802.982,10.158284,129.64365,4.8724732,0.50243664,25802.982,5751,0
P20407_A6_D14_p3_B21,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3036,8.01862546504575,16350.263,9.702061,114.278114,4.747348,0.6989375,16350.263,3036,0
P20407_A6_D14_p3_C21,,,A106,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6340,8.754791763700032,27502.637,10.222074,140.25223,4.950547,0.5099592,27502.637,6340,0
P20407_A6_D14_p3_F21,,,A637,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2998,8.00603417874901,16333.046,9.701007,121.855484,4.811009,0.7460671,16333.046,2998,0
P20407_A6_D14_p3_O21,,,A287,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3897,8.268218880067506,20007.549,9.903914,129.11903,4.8684497,0.6453516,20007.549,3897,0
P20407_A6_D14_p3_L21,,,A107,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3535,8.170751423757535,18214.428,9.810024,121.734856,4.810026,0.668343,18214.428,3535,0
P20407_A6_D14_p3_G21,,,A842,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2849,7.955074273262696,15729.931,9.663384,117.24996,4.772801,0.74539405,15729.931,2849,0
P20407_A6_D14_p3_I21,,,A267,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3808,8.245121966478605,19417.953,9.874004,113.27748,4.7386293,0.58336467,19417.953,3808,0
P20407_A6_D14_p3_J21,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2733,7.913521017283895,14849.712,9.6058035,112.96749,4.7359133,0.7607386,14849.712,2733,0
P20407_A6_D14_p6_M12,,,A13,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5280,8.571870752706934,24369.594,10.101132,129.35066,4.8702283,0.5307871,24369.594,5280,0
P20407_A6_D14_p6_I12,,,A182,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2146,7.671826797878781,12540.025,9.436761,126.91785,4.8513885,1.012102,12540.025,2146,0
P20407_A6_D14_p6_K12,,,A164,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2508,7.827639546366422,14242.374,9.564047,124.499016,4.832298,0.87414515,14242.374,2508,0
P20407_A6_D14_p6_A12,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3189,8.06777619577889,17056.838,9.744365,129.84819,4.8740377,0.76126766,17056.838,3189,0
P20407_A6_D14_p6_C12,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5479,8.608860379942062,24969.76,10.125461,112.09037,4.728187,0.44890445,24969.76,5479,0
P20407_A6_D14_p6_G12,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3343,8.114922974204593,17602.393,9.7758465,154.01328,5.043511,0.8749565,17602.393,3343,1
P20407_A6_D14_p6_N12,,,A398,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5618,8.633908991112198,25301.4,10.138655,150.42181,5.0200696,0.59451973,25301.4,5618,0
P20407_A6_D14_p6_D12,,,A1094,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3557,8.17695386822578,18255.836,9.812295,122.586334,4.81694,0.6714912,18255.836,3557,0
P20407_A6_D14_p6_L12,,,A481,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3600,8.188966863648876,18518.283,9.826568,126.251755,4.8461676,0.6817681,18518.283,3600,0
P20407_A6_D14_p6_J12,,,A586,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6011,8.701512750872865,26399.352,10.181132,128.2166,4.8614902,0.48568085,26399.352,6011,0
P20407_A6_D14_p6_H12,,,A555,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5497,8.612139668725192,25253.996,10.136779,140.2415,4.9504714,0.555324,25253.996,5497,0
P20407_A6_D14_p6_P12,,,A1072,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2638,7.878155336503324,14628.476,9.590794,134.47809,4.90881,0.91928977,14628.476,2638,0
P20407_A6_D14_p6_O12,,,A155,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3354,8.118207049405783,17667.766,9.779553,116.10697,4.7630877,0.6571684,17667.766,3354,0
P20407_A6_D14_p6_B12,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5683,8.64541048921699,25514.018,10.147022,136.41568,4.9230103,0.5346695,25514.018,5683,0
P20407_A6_D14_p6_E12,,,A68,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2667,7.889084407035514,14804.184,9.602733,128.19026,4.861286,0.86590564,14804.184,2667,0
P20407_A6_D14_p3_M1,,,A397,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3108,8.042056410058754,16884.688,9.734221,118.37361,4.782258,0.7010708,16884.688,3108,0
P20407_A6_D14_p3_P1,,,A317,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3824,8.249313746260636,19425.018,9.874369,125.139786,4.837391,0.64421964,19425.018,3824,0
P20407_A6_D14_p3_A1,,,A131,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3398,8.131236549696116,17944.475,9.795094,130.19058,4.8766513,0.72551906,17944.475,3398,0
P20407_A6_D14_p3_E1,,,A93,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4312,8.369388996647842,21498.844,9.9758005,121.26768,4.806213,0.56406605,21498.844,4312,0
P20407_A6_D14_p3_H1,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4363,8.381144346952961,21514.307,9.97652,128.06099,4.8602853,0.5952364,21514.307,4363,0
P20407_A6_D14_p3_N1,,,A635,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4703,8.456168489578463,22694.986,10.029943,136.44556,4.923228,0.6012145,22694.986,4703,0
P20407_A6_D14_p3_D1,,,A398,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6291,8.747034264178168,27224.607,10.211913,131.72147,4.8882527,0.48383236,27224.607,6291,0
P20407_A6_D14_p3_B1,,,A262,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5004,8.518192691749322,23334.13,10.057715,125.233315,4.838132,0.53669584,23334.13,5004,0
P20407_A6_D14_p3_F1,,,A649,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2856,7.957527402230773,15684.1,9.660466,141.90901,4.9622083,0.9047954,15684.1,2856,0
P20407_A6_D14_p3_O1,,,A227,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4027,8.301025253838453,20447.824,9.925681,122.21149,4.8139024,0.5976748,20447.824,4027,0
P20407_A6_D14_p3_L1,,,A648,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2959,7.992944547318106,16248.417,9.695812,115.08276,4.7543035,0.7082706,16248.417,2959,0
P20407_A6_D14_p3_G1,,,A440,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4791,8.474703139795285,23267.322,10.054848,120.425415,4.7993,0.5175732,23267.322,4791,0
P20407_A6_D14_p3_I1,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2860,7.95892649305011,15706.491,9.661893,121.75784,4.8102136,0.77520716,15706.491,2860,0
P20407_A6_D14_p3_J1,,,A840,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3782,8.23827262463303,19315.846,9.868732,131.30188,4.885086,0.67976254,19315.846,3782,0
P20407_A6_D14_p3_M18,,,A555,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3419,8.13739583005665,17617.686,9.776715,128.78043,4.865844,0.73097247,17617.686,3419,0
P20407_A6_D14_p3_K18,,,A291,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2544,7.841885928984623,13925.117,9.541521,124.849915,4.83509,0.8965807,13925.117,2544,0
P20407_A6_D14_p3_P18,,,A480,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3682,8.211482916445066,19127.479,9.858933,129.75516,4.873327,0.6783704,19127.479,3682,0
P20407_A6_D14_p3_A18,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2630,7.875119281040293,14754.601,9.599378,132.65257,4.8952436,0.89905906,14754.601,2630,1
P20407_A6_D14_p3_E18,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5053,8.52793528794814,23584.588,10.068391,130.55771,4.8794456,0.5535721,23584.588,5053,0
P20407_A6_D14_p3_N18,,,A181,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3169,8.061486866871327,16520.92,9.712443,130.8867,4.881943,0.79224825,16520.92,3169,0
P20407_A6_D14_p3_D18,,,A100,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3457,8.148445666243235,17862.129,9.790494,110.42794,4.713378,0.61822385,17862.129,3457,0
P20407_A6_D14_p3_B18,,,A67,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3405,8.133293861222633,18109.137,9.804227,119.874,4.794749,0.66195315,18109.137,3405,0
P20407_A6_D14_p3_C18,,,A868,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3490,8.157943507105037,18122.52,9.804966,124.81069,4.8347783,0.68870497,18122.52,3490,0
P20407_A6_D14_p3_F18,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5252,8.566554620953962,24357.217,10.100624,123.477394,4.8241243,0.50694376,24357.217,5252,0
P20407_A6_D14_p3_L18,,,A459,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4323,8.371936178759098,21484.156,9.975118,123.22308,4.822079,0.57355326,21484.156,4323,0
P20407_A6_D14_p3_G18,,,A514,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4705,8.456593569287309,22828.957,10.035829,127.23644,4.8538756,0.55734676,22828.957,4705,0
P20407_A6_D14_p3_I18,,,A881,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3410,8.134760782418645,17937.826,9.794723,140.10445,4.9495006,0.78105587,17937.826,3410,0
P20407_A6_D14_p3_J18,,,A155,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5000,8.517393171418904,23586.27,10.068462,125.56976,4.8407936,0.532385,23586.27,5000,0
P20407_A6_D14_p5_N21,,,A330,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4314,8.36985260351753,21400.93,9.971236,132.60138,4.8948607,0.6196057,21400.93,4314,0
P20407_A6_D14_p5_G21,,,A723,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5757,8.65834547117212,25804.035,10.158325,139.32925,4.9439917,0.5399514,25804.035,5757,0
P20407_A6_D14_p5_A21,,,A174,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4874,8.491875383431948,23081.768,10.046842,129.68707,4.8728056,0.56185937,23081.768,4874,0
P20407_A6_D14_p4_F21,,,A514,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2784,7.932003152361385,15345.168,9.638621,133.21443,4.899439,0.8681198,15345.168,2784,0
P20407_A6_D14_p5_K21,,,A198,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5516,8.61558951327243,25479.36,10.145663,139.03012,4.9418573,0.5456579,25479.36,5516,0
P20407_A6_D14_p5_E21,,,A134,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3552,8.175547596021026,18413.24,9.82088,134.65367,4.910105,0.7312872,18413.24,3552,0
P20407_A6_D14_p5_M21,,,A742,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5964,8.693664334532016,26726.318,10.193441,141.95392,4.9625225,0.5311391,26726.318,5964,0
P20407_A6_D14_p5_I21,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6126,8.720460512725655,26909.244,10.200262,142.09302,4.963495,0.52804536,26909.244,6126,0
P20407_A6_D14_p4_M21,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2453,7.805474625270857,13929.366,9.541826,126.47135,4.847892,0.90794766,13929.366,2453,0
P20407_A6_D14_p5_H21,,,A327,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4377,8.384347278082808,21393.541,9.970891,148.70035,5.0086355,0.6950712,21393.541,4377,0
P20407_A6_D14_p5_P21,,,A672,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5778,8.661985936317778,26250.307,10.175471,131.60222,4.887354,0.5013359,26250.307,5778,0
P20407_A6_D14_p4_E21,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3024,8.014666370464942,16347.89,9.701915,136.58362,4.924232,0.83548164,16347.89,3024,0
P20407_A6_D14_p5_C21,,,A345,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2832,7.949091499830517,15623.615,9.656603,128.28818,4.862044,0.8211171,15623.615,2832,0
P20407_A6_D14_p5_J21,,,A432,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4497,8.411388132519262,21625.738,9.981686,118.63244,4.784424,0.54857063,21625.738,4497,0
P20407_A6_D14_p5_F21,,,A488,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4594,8.432724034789787,22092.174,10.003024,156.92912,5.062146,0.71033806,22092.174,4594,0
P20407_A6_D14_p4_J21,,,A137,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2056,7.6290038896529575,12089.217,9.400152,157.92401,5.068426,1.3063213,12089.217,2056,0
P20407_A6_D14_p5_O21,,,A100,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5252,8.566554620953962,24686.314,10.114045,123.3204,4.822862,0.49954966,24686.314,5252,0
P20407_A6_D14_p4_P21,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2815,7.943072717277933,15483.655,9.647605,143.0094,4.9698787,0.9236152,15483.655,2815,0
P20407_A6_D14_p5_D21,,,A740,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6380,8.761080103868347,27913.867,10.236915,127.29296,4.854316,0.4560205,27913.867,6380,0
P20407_A6_D14_p4_D21,,,A340,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2148,7.67275789664251,12558.603,9.438241,133.03651,4.8981123,1.0593258,12558.603,2148,0
P20407_A6_D14_p5_L21,,,A330,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3530,8.169336395928386,18412.486,9.820839,125.51598,4.8403687,0.6816895,18412.486,3530,0
P20407_A6_D14_p2_N11,,,A256,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3133,8.050065422915965,16865.793,9.733102,116.600044,4.7672896,0.69134045,16865.793,3133,0
P20407_A6_D14_p2_I11,,,A282,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4767,8.469682208745185,22767.43,10.033131,122.86074,4.819158,0.53963375,22767.43,4767,0
P20407_A6_D14_p2_M11,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3221,8.07775756373692,16913.408,9.735921,131.22058,4.8844714,0.7758376,16913.408,3221,0
P20407_A6_D14_p2_O11,,,A176,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2414,7.789454566086673,13725.904,9.527113,103.737816,4.65146,0.7557813,13725.904,2414,0
P20407_A6_D14_p2_L11,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4346,8.377241230988792,21180.139,9.960866,124.77428,4.834489,0.58910984,21180.139,4346,0
P20407_A6_D14_p2_G11,,,A929,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4727,8.461257559085935,22594.748,10.025517,132.98904,4.897758,0.5885839,22594.748,4727,0
P20407_A6_D14_p2_A11,,,A222,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6920,8.842315546841863,28879.86,10.270934,126.88698,4.8511467,0.43936148,28879.86,6920,0
P20407_A6_D14_p2_K11,,,A310,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3244,8.08487062913819,17037.219,9.743215,133.30412,4.900107,0.78242886,17037.219,3244,0
P20407_A6_D14_p2_H11,,,A142,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5935,8.688790784847216,26290.35,10.176995,125.49712,4.8402195,0.47735056,26290.35,5935,0
P20407_A6_D14_p2_F11,,,A692,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5782,8.662677858158219,25900.15,10.162043,144.2816,4.978674,0.5570686,25900.15,5782,0
P20407_A6_D14_p2_P11,,,A429,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3538,8.171599480345463,18529.053,9.827149,118.07322,4.7797384,0.6372329,18529.053,3538,0
P20407_A6_D14_p2_J11,,,A1047,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3588,8.185628891147607,18564.81,9.829077,125.38119,4.8393025,0.6753701,18564.81,3588,0
P20407_A6_D14_p2_D11,,,A716,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5214,8.559294367434873,24200.633,10.094175,137.48544,4.930765,0.56810683,24200.633,5214,0
P20407_A6_D14_p2_E11,,,A385,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5545,8.620832226175724,25446.58,10.144376,128.65555,4.8648815,0.50559074,25446.58,5545,0
P20407_A6_D14_p3_M17,,,A152,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4296,8.365672383774996,21359.537,9.9693,118.1461,4.7803507,0.55313045,21359.537,4296,0
P20407_A6_D14_p3_K17,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3527,8.168486417126681,18503.062,9.825746,120.47371,4.799698,0.65110147,18503.062,3527,0
P20407_A6_D14_p3_P17,,,A130,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4973,8.51197962436335,23428.52,10.061752,134.40192,4.9082475,0.573668,23428.52,4973,0
P20407_A6_D14_p3_A17,,,A308,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4731,8.462103225098277,22573.893,10.024593,127.87867,4.8588715,0.5664892,22573.893,4731,0
P20407_A6_D14_p3_E17,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3748,8.229244416735913,19303.156,9.868075,119.71939,4.793469,0.6202063,19303.156,3748,0
P20407_A6_D14_p3_H17,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4653,8.445482343862237,22271.494,10.011107,135.66173,4.9175086,0.6091272,22271.494,4653,0
P20407_A6_D14_p3_N17,,,A228,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3740,8.227108234348146,19206.037,9.863032,128.15808,4.8610373,0.6672802,19206.037,3740,0
P20407_A6_D14_p3_D17,,,A477,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4047,8.305978210967302,20252.344,9.916075,118.87854,4.786479,0.5869866,20252.344,4047,0
P20407_A6_D14_p3_B17,,,A165,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4341,8.376090350438238,21524.818,9.977009,130.57755,4.879596,0.6066372,21524.818,4341,0
