,TPM_p,UMI_p,TPM_logp,UMI_logp
AC015688.3,0.6321988986726991,0.5965395896432598,0.199146265062061,0.22436072887030994
PSMG1,0.6322065018523064,0.3421385488026376,0.19914104202371102,0.4657979910324219
RPRD1B,0.6323592662026001,0.8655497012843498,0.19903611317562295,0.06270798917067642
XPA,0.6324431265538504,0.24505764720999257,0.1989785230128269,0.6107317404507524
IFT46,0.6327121000255298,0.4523776775951559,0.1987938599867656,0.34449883331428416
BUD13,0.6327890252697146,0.6279359964212751,0.19874106159972052,0.2020846203035919
TMEM186,0.6328599601419569,0.5505386616708646,0.19869238045040238,0.2592121772176713
RP5-1091N2.9,0.6333383063674287,0.5184728003559952,0.19836424363085464,0.28527402223568843
MRPS9,0.63363536739111,0.6172298844030977,0.19816058988743518,0.2095530548753148
RP11-25C19.3,0.6337382419063988,0.552064525851832,0.19809008528786207,0.2580101585323303
SREK1IP1,0.6337512254030054,0.45162673673159526,0.19808118791856996,0.34522035534033846
FAM45A,0.6337679871043722,0.20219633833894024,0.19806970167940374,0.6942267135006652
RP11-498C9.15,0.6337713282600475,0.5919450205009527,0.19806741213231774,0.22771862841538104
PCBP2,0.6338595184826384,0.0940860354455278,0.1980069836137324,1.0264748311848644
DNAJC11,0.634003889943523,0.612553378068655,0.1979080774876296,0.21285606077468228
OPA1,0.63406306034162,0.4532975419139289,0.19786754748659388,0.3436166359735451
KBTBD2,0.6342848834917362,0.9972153572360641,0.1977156387434064,0.0012110419296724817
CDK13,0.6342984072436588,0.6122873586472595,0.19770637913723352,0.2130447069637655
CDR2,0.6344035129540371,0.8495187530034197,0.19763442081603683,0.0708270297013379
RPL29,0.6346275204284861,0.003037954582057408,0.19748109877975936,2.517418723201768
RP11-463D19.1,0.6347850091505232,0.832096582082007,0.19737333793495934,0.07982626189332127
PWWP2A,0.6349365026874978,0.31522231236458953,0.19726970448959216,0.501383049450683
ERO1LB,0.6350329055715265,0.757010227570377,0.19720377023892227,0.12089825293404537
TBL2,0.6350577678487315,0.9014102914080706,0.19718676743742938,0.04507748789337297
FOPNL,0.6351255433053629,0.7531282170624264,0.1971404205730155,0.12313108060880433
CTC-559E9.6,0.6351826302428664,0.3159732421471659,0.1971013866716686,0.5003496935837053
ATP6V1H,0.6352007565142264,0.5648462138606327,0.1970889933426756,0.24806977795556256
MYO1C,0.6352731074940786,0.5109854330873289,0.1970395289148991,0.291591480334885
ZFYVE26,0.6356340928618534,0.8255190051714039,0.19679281702681709,0.08327292392019754
ARRDC1,0.6358735115673304,0.7108736405735856,0.19662926594223096,0.14820758925421929
ATXN7,0.6359615027730035,0.5612194776223751,0.19656917309259256,0.2508672648048904
BRAF,0.6360541408501982,0.5453756939001128,0.19650591568532308,0.26330422143707716
PHF3,0.6366694957363178,0.5323389941704437,0.19608595766050774,0.2738117203145889
PIGQ,0.6369592474289799,0.48347224140401657,0.1958883528811063,0.3156284559163164
CTC-338M12.4,0.6371836479821,0.7442520634914114,0.19573537800942634,0.12827995256744376
ZNF668,0.6372847706943654,0.6698877777077542,0.1956664598073265,0.17399794596244778
DGUOK,0.6375589747204287,0.5976954833806554,0.1954796364453268,0.22352002599711918
DKC1-1,0.6377276478482452,0.5971895708175932,0.19536475433523973,0.22388778530052772
RAB4A,0.6378059652281713,0.4278669937706394,0.19531142323422743,0.3686912142782868
BRF1,0.6378926757906594,0.6375554319318935,0.1952523843395254,0.19548204974017055
SAMM50,0.6381620852495586,0.7627717472307971,0.1950690018598965,0.1176054014270269
CRYBB2P1,0.6384149027062833,0.2624138609419281,0.19489698367555555,0.5810132288558031
EID2,0.638566983278841,0.9330785095581557,0.19479354015062603,0.030081813023695763
AC016586.1,0.6388024661867688,0.7573351828516591,0.1946334158753869,0.12071186707158488
PEX1,0.6389110470627595,0.9754535501234868,0.19455960265371008,0.01079340633645633
C1orf159,0.6392062374032136,0.8294242254863038,0.19435899580830096,0.08122328408970625
RP11-141O15.1,0.6393011690371284,0.7826295208095205,0.19429450140704,0.10644377452520071
ACD,0.6394871524665491,0.692855018032579,0.19416817623447766,0.1593576332897224
TMEM234,0.6395072085031059,0.644121212227952,0.19415455580537802,0.19103239840369768
TECRP1,0.6399242910622922,0.41455157507723406,0.19387140401424163,0.3824214304260025
FUCA1,0.6399828644531557,0.7744561709889249,0.19383165409902864,0.11100315535637617
RP11-457M11.2,0.6401071021823552,0.6223750756836548,0.19374735414853878,0.2059478079042862
HINT2,0.6401628712545767,0.6188902877171094,0.19370951806576794,0.20838633266340265
NOC4L,0.6403587596593593,0.5776391219361781,0.1935766452553824,0.23834340085110395
SLMAP,0.6406904198702371,0.4657252823334834,0.1933517698876433,0.3318701853442992
CDKN2AIP,0.6407663427289376,0.5659724126438179,0.19330030833297382,0.24720473723673383
TBC1D14,0.6408539790442527,0.329381519233795,0.19324091481748662,0.4823007716506055
GMPR2,0.6409743549028382,0.8515809497247034,0.1931593460615039,0.06977406250142247
QDPR,0.641171450185823,0.7036348118654892,0.19302582397042192,0.1526526822516867
MBNL2,0.641423531827635,0.8856286472403578,0.19285511120610743,0.05274834387144253
CRTAP,0.6416441406824849,0.7919088247058084,0.19270576723724725,0.10132481740865518
RP11-410L14.2,0.6416441513381954,0.37227882026916936,0.19270576002496873,0.4291316710120044
MR1,0.6418034413952415,0.8805567561589546,0.19259795851668116,0.05524264640623216
RP11-253I19.3,0.6421110883283925,0.6248661069411016,0.1923898303821272,0.20421303104973954
LPCAT4,0.6429255707237419,0.8364477640521177,0.1918393009403669,0.07756117543352714
RP4-714D9.2,0.6429400603474869,0.8205889131411326,0.191829513349058,0.08587435501979436
PNPLA3,0.6429887904975149,0.7757108460343247,0.19179659825386325,0.11030013618256826
PALB2,0.6432446073274833,0.6309103543083465,0.19162384603131008,0.20003234502692438
ATP8B4,0.6432759692299833,0.34209392175951314,0.1916026721745547,0.4658546421837015
CTD-2341M24.1,0.6433215223461247,0.5649575539880336,0.19157191901809123,0.247984180076573
KMT2C,0.6435988131550334,0.5712571816508212,0.19138476544419375,0.2431683270853891
TTC32,0.6438159330063496,0.7999788271451977,0.19123827969900029,0.09692150722766893
MPZL2,0.6438441478139251,0.5958981845062423,0.19121924744751956,0.2248279377168846
MRPL19,0.6438708445775367,0.5578964854911611,0.1912012399579875,0.2534463744501846
TET2,0.6440943117611733,0.8374009177661175,0.19105053624486912,0.07706656747089045
AIMP1,0.6441360179720695,0.5794392318378387,0.19102241584304094,0.2369921035508326
USP21,0.6443054520354685,0.9193432128278649,0.1909081936902809,0.03652232581648306
CTC-503J8.6,0.6443151755857783,0.4002376852406232,0.19090163957473497,0.39768202184294454
SLC4A1AP,0.6444875729620905,0.7775440022093693,0.1907854523152682,0.1092750243255839
MMP24,0.6444956044579133,0.5911092568470884,0.19078004024414355,0.2283322394903416
NENF,0.6445439671223078,0.584226431269659,0.19074745220146497,0.2334187987919517
ACBD4,0.6447235132983233,0.17293668977117377,0.19062649062416834,0.7621128582311715
CKLF,0.6447301352999077,0.9914011528643185,0.19062202997721073,0.003750580405327435
EVI2A,0.644812468073345,0.663527619926324,0.19056657361750823,0.1781409945298628
VOPP1,0.6448436690886916,0.6948801642434579,0.19054555959926417,0.15809008533100133
DHRS7B,0.6448936074355451,0.7312691891569962,0.19051192802347047,0.1359227244849393
COLGALT1,0.6448968989169634,0.9355068458970871,0.19050971142750356,0.028953030051250696
CPNE7,0.6453335344528806,0.8638262475654757,0.19021576639848187,0.063573603947163
CHID1,0.6454302799595688,0.7283238986128522,0.1901506637990548,0.137675439235074
PRR4,0.6455536559967965,0.38695039708718737,0.19006765497014866,0.4123447033325267
SLC41A3,0.6456147796236371,0.648069560848995,0.1900265361615745,0.18837837642644284
NOA1,0.6459410967546964,0.6505502084061475,0.1898070834302186,0.18671917966770293
ARL15,0.6460849902958243,0.6719129327260585,0.18971034827637284,0.1726869996938495
ZNF234,0.646363153715344,0.3857829130973024,0.18952340872202436,0.4136570118188579
ZNF484,0.6468662746436122,0.4312987539004812,0.18918549087216852,0.3652217966069504
SIPA1L3,0.6469013363493834,0.903207385197686,0.18916195170606656,0.04421252000083648
BRF2,0.6469299321682696,0.622071297877242,0.18914275444804385,0.2061598363700733
RP11-799D4.4,0.6471611084879774,0.5120372661938024,0.18898758978356572,0.2906984298183886
CCDC25,0.6472339755897623,0.7290641070447981,0.18893869315124664,0.1372342822283651
CROCC,0.6472917366292384,0.2501875415837796,0.18889993717986134,0.6017343203665398
USPL1,0.6473651226535464,0.41854612372991196,0.18885070228767908,0.37825667583649736
TMEM184C,0.6473849524965064,0.5418460472150539,0.18883739934753566,0.266124090477375
CPSF7,0.6479520637161313,0.7127877763205199,0.18845712257637545,0.14703975667329447
SETD4,0.6479994831070157,0.41819031453388433,0.18842534055511706,0.378626029847373
RBM41,0.6481005741623209,0.41998900574920384,0.18835759379848108,0.3767620781853096
ZNF7,0.648179756180749,0.46563454123711423,0.18830453688955934,0.33195481076309513
AKR7A2,0.6484201784596136,0.9244622670589636,0.1881434786210146,0.034110810348512266
HS1BP3,0.6484367640481852,0.8736094546510516,0.18813237017973625,0.05868267445554592
GTPBP8,0.6484889127236888,0.8603979273841853,0.18809744469028436,0.06530064445693161
RP11-761I4.4,0.6487160552607577,0.49292358155046545,0.18794535345736843,0.30722040462420813
AC002306.1,0.6490757513284842,0.6822389228525285,0.18770461527335036,0.16606350700739034
MICB,0.6493215576143556,0.623560339350639,0.18754017821835775,0.20512151527428166
UIMC1,0.6494230856380414,0.7901415581862703,0.18747227717135181,0.10229509550477146
RP11-92K15.1,0.6494773490636376,0.7657427599710783,0.18743599062360772,0.11591710071724216
MCF2L2,0.6495234680462838,0.4945817133252156,0.18740515273741268,0.30576194529127954
MTATP8P1,0.6496312664319538,0.8750913451643753,0.18733308088496964,0.057946611400224064
DNASE1,0.6497456099863764,0.7923967381499024,0.18725664613265663,0.1010573208750527
PCF11,0.649758535614485,0.9654314448485789,0.18724800663892066,0.015278559979911066
SMARCA2,0.6498223596576296,0.25717768648684386,0.18720534914853504,0.589766714814759
STK19P,0.6501799074115155,0.4567559371539218,0.1869664556875335,0.34031579875062284
LSM2,0.6504372960700706,0.6136504871892492,0.186794564257411,0.21207891665083609
LLGL2,0.6506245416973343,0.6411788486644463,0.1866695590641419,0.19302081267445467
KLHL24,0.6507096922739364,0.6280933810970175,0.1866127244329817,0.20197578320504592
MED11,0.6509856301163056,0.6669287298439668,0.18642859796033795,0.17592057371352388
GHDC,0.6511770271194403,0.6499414722261907,0.18630092932777365,0.1871257501781263
UBE2D3,0.6514143436327713,0.4674476245946474,0.186142682842101,0.33026704281028185
AGPAT6,0.6515330845385447,0.8082567703133197,0.18606352612528898,0.09245064886004901
PHF20,0.6516652534725191,0.5454891447619089,0.18597543479302328,0.26321388745311025
DDI2,0.6517112920825349,0.5965558272119316,0.1859447539980361,0.22434890770936258
ANKRD26,0.6517869723400442,0.5782297059244099,0.18589432429028835,0.2378996006839447
FASLG,0.6522674832815976,0.6040890030265791,0.18557427130637238,0.21889907019396526
RN7SL748P,0.6525529030499059,0.5079048426437649,0.18538427391871976,0.29421764634951086
PRKRIP1,0.6527712352591524,0.7637449953691657,0.1852389912693012,0.11705162256369563
CEBPZ-AS1,0.6529035960739162,0.6714698040732212,0.18515093937415916,0.17297351273351969
FAM156A-2,0.6530936477100591,0.5930171951802892,0.18502454036707244,0.22693271361103962
DERL2,0.6536620747302238,0.6972593920440393,0.18464671193356602,0.15660562710073853
SMUG1,0.6537293513899527,0.5237068348844767,0.18460201547690705,0.2809117580953775
SKIV2L,0.6538703383779879,0.6338781635418356,0.18450836315863217,0.19799420897361641
CNIH4,0.6539081709704708,0.6187192962750041,0.18448323583617113,0.2085063392328282
STK16,0.6539174092966715,0.5189199089687895,0.18447710022580904,0.28489966677005685
DDX42,0.6540383695040972,0.7646069308025983,0.1843967728147206,0.11656176962371131
RP11-493K19.3,0.6542720087588059,0.5857257895675513,0.1842416594076263,0.23230565351976043
MTPN,0.6543646484351786,0.3669046936267478,0.18418017114027566,0.4354467324981856
BRAP,0.654590597472471,0.6639600071291114,0.1840302371813128,0.17785807907508983
CHTOP,0.654640198342795,0.6477230924916099,0.18399733024945866,0.18861061929178757
EDC3,0.654748887237603,0.2879909177779789,0.18392523099662764,0.5406212081473738
AZI2,0.6549280150038956,0.6186566547302961,0.1838064319236525,0.20855031111898895
TSC22D2,0.6549480597480835,0.8896156243144618,0.18379314009863118,0.05079759818336821
CEP192,0.655170968439569,0.7030799357640143,0.18364535502944013,0.15299529562360814
ATG14,0.6551740540087109,0.9573716700232844,0.18364330969690726,0.018919428049597682
ZNF236,0.6552522450430197,0.9169171722156004,0.18359148238727602,0.037669893636822695
RP11-33B1.2,0.6552763790877555,0.6690917463614097,0.1835754868839914,0.17451432736433511
WDR81,0.6553864944003454,0.4542544880144147,0.18350251240106266,0.3427007731883015
AC025171.1,0.6558949405886336,0.3059204172348667,0.183165719125275,0.5143915370835288
Y_RNA-283,0.6559303202356146,0.6736524151220294,0.18314229346651067,0.17156412888273165
HIATL1,0.6561435834782856,0.9059102687479339,0.1830011138423473,0.04291481746398125
AL162151.3,0.6561910964005526,0.5974222515430729,0.18296966668136763,0.22371860573188876
NOL12,0.6563027379930517,0.7314946233694299,0.18289578393019632,0.13578886167752108
ATG2A,0.6565736735988645,0.7172475688797266,0.18271653500899235,0.14433091512645188
PISD,0.6566098201403402,0.8265014207116798,0.18269262632664662,0.0827563955629359
COMMD2,0.6566098205135207,0.70417389201088,0.18269262607981782,0.15232008089292953
MEPCE,0.6567273503694917,0.8679029499361417,0.18261489650789223,0.06152883549592067
CCNC,0.656773341460406,0.8366119813370313,0.18258448361639823,0.07747592006700879
ANGEL2,0.6569794468551412,0.5137954952921985,0.18244821682837778,0.2892097077347505
DHRS4-AS1-1,0.6570013712152003,0.8414716255028734,0.18243372403143146,0.07496052388933498
BABAM1,0.6571435893445714,0.5789239821091587,0.18233972443335472,0.23737845927420434
TIMM17B-1,0.6573069550467467,0.8194996708561811,0.18223177237132387,0.08645121652346746
ZNF674,0.657400907133494,0.6847820245677154,0.18216970098028587,0.1644476483506339
BAG1,0.657538567204456,0.3454348420440473,0.1820787690239755,0.46163385974968985
METTL25,0.6576466458034291,0.7218993315231353,0.18200739057660964,0.14152336034201063
GGNBP2,0.6576534090974828,0.597699168870324,0.1820029242781767,0.22351734807343396
STARD3,0.6578010999882087,0.6944491652083489,0.1819054046168032,0.15835953981481604
LA16c-312E8.2,0.6581733588220333,0.7996037419676595,0.18165970081822314,0.09712518214758828
PIK3R4,0.6582326322534551,0.6583509563955963,0.18162059111440554,0.18154252919324954
SEMA4D,0.6585110948673494,0.5239986031900008,0.18143690346745855,0.28066987070269217
LIMD2,0.6585345885892658,1.440488310911358e-06,0.18142140940538168,5.841490261526083
FAM175B,0.6588480697940684,0.3454010718095669,0.18121472206343223,0.4616763191129192
RP11-264L1.4,0.6589331620145298,0.4792165053296099,0.1811586352396733,0.3194682322503688
FMNL3,0.6591480591638839,0.5705489635627006,0.18101702234743483,0.2437070792166297
CISD2,0.6592034371156148,0.7285909831890942,0.18098053687457288,0.1375162077515994
PIK3R1,0.6593044372295448,0.8721060168976288,0.18091400137169017,0.059430717183314136
LIN52,0.6593785299926855,0.6335071728079872,0.18086519801407552,0.1982484635062016
LINC00963,0.6594880613515361,0.6296123734582657,0.18079306203737286,0.20092674559206214
RP4-734P14.4,0.6595068854197947,0.6417163082980166,0.18078066594898415,0.19265692359825948
WTAP,0.6595201649540291,0.9262899422998362,0.18077192127852604,0.033253051513121364
TERF2IP,0.6595525840942114,0.6916678032862309,0.18075057377710552,0.1601024399936726
RHNO1,0.6596054138950816,0.6702782083735593,0.1807157884200137,0.17374489986176606
RUFY3,0.6597579160417497,0.7293470061258958,0.1806153902361799,0.13706579542750671
FAM21A,0.6599697560734201,0.8632381161775765,0.1804759660814323,0.06386939167995899
KRI1,0.6602855443097411,0.6883724649509517,0.18026821067070267,0.1621765098712425
CTC-273B12.7,0.6603007080660473,0.717896201218815,0.18025823701593052,0.14393834475029837
SVILP1,0.6603411794029792,0.6709256124459131,0.1802316189319866,0.17332562870602108
CLSTN1,0.6603415300392426,0.6820063833855154,0.1802313883249025,0.16621156045183288
ATF1,0.6604044668139021,0.7340809840123564,0.18018999793791024,0.13425602595642905
EXD3,0.6606197038263115,0.5799680917508032,0.18004847706388621,0.23659589946766485
RP11-302M6.4,0.6607121953947156,0.5914898435599678,0.17998767693052117,0.22805270821902815
NSRP1,0.6607556381193904,0.7384453270353413,0.17995912241692133,0.13168165342694488
RP1-29C18.10,0.6608239168299299,0.6048196057562214,0.1799142472262692,0.21837413924340124
ZC3H7A,0.6608967843260707,0.84306848233662,0.179866361237212,0.07413714626147333
GRAPL,0.6610289319385003,0.6464910541833692,0.1797795318815834,0.18943748028966437
RRAS,0.661267674429024,0.7484607842516005,0.17962270693496002,0.1258309496686936
FKBP14,0.661543908722881,0.6864420875201329,0.17944132504685695,0.16339609663750915
BLOC1S5-TXNDC5,0.6617054435694982,0.6297329823385337,0.1793352925855557,0.20084355987801167
TMEM30A,0.662015596350547,0.8137618000287548,0.17913177894520527,0.08950270085051808
AC116366.5,0.6623166170829584,0.640115130556249,0.1789343486570191,0.19374190715911518
SNHG15,0.6629274149336623,0.6189324942916338,0.17853402064422536,0.20835671601279726
RNU6-315P,0.663241374798349,0.675650250229958,0.17832838914335516,0.17027805805599092
RP11-589F5.4,0.6633196965784192,0.463687876966557,0.1782771065938054,0.3337742585043539
GPR137B,0.6634132161623199,0.8773213468545563,0.17821588094859045,0.05684130332313006
